business_id	user_id	rating	comment	feedback	time_uploaded
p5thThuUITUjAy8gS3sPMw	iDQJXlvM2buPSyEpFVFKzg	5	Two words: pork platter.  Incredible food and knowledgeable, attentive service!  Really liked that the servers listened to what we were saying and responded to our questions, then politely offered other choices when appropriate.  I think some people just want to show off to their companions and have their egos stroked by servers, and that isn't remotely their function.  It's unfortunate that some reviewers seem to have had that experience, but after 4 visits over two years I am very surprised to hear that about Fable, because that has never been my experience here.  Don't listen!  You HAVE to try this place!  I can't think of any other Vancouver restaurant that focuses on farm to table with this level of food and service for these prices AND isn't remotely pretentious.  Really, really excellent value!  They also take reservations, but not for prime times (like 6-8pm-ish Fri and Sat), so they can also accommodate walk-ins - in other words, a variety of patrons.  Nice!  Go to Fable...  the power of the Yelp compels you...	{'funny': 0, 'useful': 0, 'cool': 0}	3/29/2019
p5thThuUITUjAy8gS3sPMw	RAJ2UsDe54I6N59gkzyl5A	4	Went to Fable for lunch on a Friday with my husband, it was around 12:30pm and literally there was not another single person in the place! I was surprised but it also meant we got the pick of seat and the full attention of the staff, which was really nice.<br>I was soooo excited to see that they had a Croque Madam on the menu, one of my favorite warm, cheesy with egg sandwiches. It was amazing! I loved it! It had pickled onion, with two beautifully soft eggs on top and a bacon jam with ham inside. It had a Parmesan foam as well and I wasn't sure what that was going to be like, but it was amazing! A definite must try! <br>I like the sweet and savoury breakfast sandwich, my husband not as much. But he still really enjoyed the taste and flavour combination. It was accompanied with a simple fricasee salad that was fresh and had a light oil and vinegar dressing. So happy we tried this place for lunch! Now we'll have to come back for dinner	{'funny': 0, 'useful': 0, 'cool': 0}	3/22/2019
p5thThuUITUjAy8gS3sPMw	5kkGemJMotL2ZsjRbDepPQ	4	I went to brunch at Fable on a beautiful Saturday morning and it was a great time. We were seated immediately and our server was kind and knowledgeable about the menu. While the brunch menu is fairly small, the special was interesting and the food was satisfying. We ordered the french toast and the ham benedict. The former was quite good- the fresh fruit and berry compote complemented the sweetness of the bread nicely. The benedict was also good, though non-traditional because of the olive oil-based hollandaise. We also had some blueberry and orange juice mimosas. Overall a good time, reasonable prices, and a nice atmosphere.	{'funny': 0, 'useful': 0, 'cool': 0}	3/19/2019
p5thThuUITUjAy8gS3sPMw	VFfGEuPrOcotG-eWh8xHtw	3	"We were sat right away on a Saturday brunch. Service was good. Food came fast. <br><br>Had the ""best brunch caesar"" for $13... wish I stuck with coffee<br><br>Had the daily feature which was a Sockeye Salmon Cake Benny with Beet Relish- not great for $21. Relish was too sweet. <br><br>Boyfriend had Pulled Pork Jimmy Cakes which he didn't enjoy very much.<br><br>I was looking forward to trying this place for awhile but was underwhelmed. I don't think we'll be returning for brunch anytime soon."	{'funny': 0, 'useful': 0, 'cool': 0}	3/16/2019
p5thThuUITUjAy8gS3sPMw	qQC9Ehz479qzRTopPKAq4w	4	This was a good restaurant, but it was very cramped. Service was very friendly, and the wait to get the food was considerably quick, but the food is all crunchy-granola if you know what I mean, but generally it's a decent restaurant. If you're looking for really good brunch, I'd recommend The Boat House or Seasons in the Park.	{'funny': 0, 'useful': 0, 'cool': 0}	3/11/2019
p5thThuUITUjAy8gS3sPMw	LHUMVqPF6ACjUvC1GUg_SQ	5	I came here for a surprise birthday dinner and fell in love with the food.  Reservations are recommended. Staff attentive and friendly. One of my favorites in Vancouver. A must try if you haven't	{'funny': 0, 'useful': 0, 'cool': 0}	3/8/2019
p5thThuUITUjAy8gS3sPMw	pDk2mjq7RTpIc6AWIvrbfw	4	I thought coming at 6pm would beat the crowd but the waitress said that the place was full and it would take at least 30 minutes to get a table for two. We were lucky that two customers at the bar left earlier than expected so we could take their place. Sitting at the bar has pros and cons. It was fun having a close up view of the chefs making the dishes but the proximity to the stoves made my face hot and my clothes smell. Still, the food was delicious and the service excellent. I wonder if good looks is a prerequisite to be part of the service crew here. Most of the staff were dashing! Haha. I had risotto with pork belly. Every bite was yummy. Dessert was a pretty lemon meringue with a nice blend of ice cream and cookies. Might be too sour for some people but was great for me. Next time I'll make a reservation since they accept one!	{'funny': 0, 'useful': 0, 'cool': 0}	3/3/2019
p5thThuUITUjAy8gS3sPMw	3vgdRrpeQO4XeETsOvJXYQ	5	Love Fable for brunch! Haven't tried it yet for lunch or dinner but plan to. Sat at the bar this time around & it was an amazing experience to watch the well oiled machine operation of the kitchen! Can't wait to go back!	{'funny': 0, 'useful': 0, 'cool': 0}	2/24/2019
p5thThuUITUjAy8gS3sPMw	aYR5_e91NQO7xuyzmWOrKA	5	"Fantastic place to eat. We stopped in for brunch and were not disappointed. They have a ""farm to table"" mentality which we love and the staff are very helpful and friendly. Would return when in town."	{'funny': 0, 'useful': 0, 'cool': 0}	2/21/2019
p5thThuUITUjAy8gS3sPMw	Ix0Nja-hdWTy11eWb5HFrA	4	Lovely farm to table restaurant. Innovative approach to familiar comfort foods. Wish the place was a bit larger and quieter, but food and service are great.	{'funny': 0, 'useful': 0, 'cool': 0}	2/14/2019
p5thThuUITUjAy8gS3sPMw	2qzgVaZfTPRxeduJohndwA	5	Always a good time at Fable. The blacklight martini and the amaretto sour are favorites of mine, as well as their fresh daily pasta, it's all excellent! The s'mores desert is DIVINE. 5/5	{'funny': 0, 'useful': 0, 'cool': 0}	2/13/2019
p5thThuUITUjAy8gS3sPMw	E06CaLWqXd24EFz6Kh1R4w	4	"Fable (dine out)<br>Date of visit: 1/20/2019<br><br>Having previously tried their diner location, we were very curious to try its sibling restaurant.<br><br>We started with Fabled Virgin (blueberry juice, pomegranate syrup, fresh grapefuit juice, soda) & Citrus Ginger Soda (Fable made citrus ginger syrup, sode) which was refreshingly tart (wife found it *too* sharp)<br><br>We both ordered the ""chick pea fritters"" for appetizers, which turned out to be a delicious 3 falafels with curry mayo and pickled red onions, which lightened an otherwise slightly dense dish with their acidity.<br><br>For mains, my wife ordered the sqash gnocchi (with pork belly for an extra $5) while I ordered the seared ling cod.<br><br>For her squash gnocchi, the pumpkin seed provided a nice crunch to the dish.  Thats not something I ever thought gnocchi needed, but we really enjoyed it. Being a non protein main, it was a nice, generous portion. Also the reason she added the $5 glazed pork belly, which was also delicious when combined with the hazelnut beurre noisette & ricotta cheese.<br><br>My ling cod was perfectly cooked on one side; on the other, the skin was nice and crisp (but perhaps a bit too crisp, as the fish adjacent to the skin had hardened); this was a minor quibble as the flavour was spot on; the mashed potatoes and the cream sauce (wasn't listed on the menu, maybe hollandaise?) all harmonized for a very satisfying dish... Except portion wise. Mine was so small, I stole a good chunk of the Mrs gnocchi to keep from starving.<br><br>I realize for higher end meals to fit into a smaller budget, it often leads to dine out menus essentially being tasting menus. I would prefer a higher priced but more ""entree sized"" main.<br><br>We ordered 1 of each dessert... initially. Both the lemon meringue parfait and sticky date pudding were mind blowing. The lemon meringue parfait: with London Fog ice cream (yes, probably from Rain or Shine; nearby and tastes identical to theirs) and struesel, perfectly balanced lemon curd. <br><br>We've been hooked on trying different sticky puddings since trying Gordon Ramsey's at his Steak House in Vegas (often with less than desirable results). This one was so good, that it didn't need ice cream to balance it. Whipped marscopone and candied pecans added both texture and dimension.<br><br>They were both tiny (they're served in small 2"" jars) but so good... that we ordered another one of each and swapped desserts, for an additional $7 each.<br><br>The food was of the highest calibre, but we left hungry. We assumed portions had been shrunk for Dine Out, but it turns out their regular portions are that small. Based on Dine Out alone: 4.5 stars, 8.8/10.<br><br>Recommended: the tiny but perfectly executed desserts, gnocchi, chick pea fritters.<br><br>Avoid: arriving on an empty stomach.<br><br>Photos by Michelle W."	{'funny': 0, 'useful': 1, 'cool': 0}	2/5/2019
p5thThuUITUjAy8gS3sPMw	TNB1qj4XiMri-PliBlv8Xw	5	Wow! We went for Dine Out Vancouver, and this place was so delicious. I didn't know what to expect when reading the menu, as a lot of the menu items were things that I've never tried. I went due to the farm to table concept and it was conveniently during Dine Out. My appetizer was the Chickpea Fritters. I've never had Chickpea, but every bite was amazing! The Braised Lamb entree was delicious and I tried a bite of the Seared Ling Cod which was perfectly seared and the hollandaise sauce paired well. Lastly, we got the Lemon Parfait and Sticky Date Pudding for desert and both tasted great. Loved that they were in the glass cups and were the perfect size for us. As for the service, it was great! Our server came by several times during the dinner and asked us how our food was, despite how busy the restaurant was. Love this restaurant and will definitely be going back next time we're in Vancouver!	{'funny': 0, 'useful': 1, 'cool': 0}	1/30/2019
p5thThuUITUjAy8gS3sPMw	Hy53cBsuDFSmxbZzGIizKA	5	Always great food and service when I come to Fable. I Been to both Kits and Broadway Fable, never disappoints.	{'funny': 0, 'useful': 0, 'cool': 0}	1/27/2019
p5thThuUITUjAy8gS3sPMw	lmqrsmClP-jEMa4rj3fxBg	5	Claude, our server gets the tap first because he made us welcome and the service exemplary before we even tasted the food<br>Dinner on the other hand, was so delicate and delicious that we just about forgot everything else<br>It's our third time to Fable and it keeps getting finer<br>From appy to dessert, their ever changing menu has many seasonal highlights	{'funny': 0, 'useful': 0, 'cool': 0}	1/27/2019
p5thThuUITUjAy8gS3sPMw	3iU4CaJuHHmH1_-k3qnEMg	5	I cannot say enough good things about Fable. Their menu, food, service and ambience is all outstanding. My wife and I have had an amazing experience at Fable every time we have been there. Want some of the best cuisine in Vancouver?...go to Fable on 4th!	{'funny': 0, 'useful': 0, 'cool': 0}	1/24/2019
p5thThuUITUjAy8gS3sPMw	AFjz8EAobXLLEzfTtKookQ	5	Amazing food.My boyfriend and I came here the other night for the four course dine around Vancouver meal. My boyfriend and I are pretty big foodies and it takes a lot to impress him. We were both wowed by every dish from the Appis to the dessert. It isn't too often you find a restaurant with such care and quality going into every dish. Our server was awesome and very knowledgeable on wine pairings and was a joy to talk to. I think his name was Claude?  It was a great experience and I can't wait to go back.	{'funny': 0, 'useful': 0, 'cool': 0}	1/24/2019
p5thThuUITUjAy8gS3sPMw	lsMWGoM_4H0B8IoCyqRt7w	5	I cant think of a single thing I didnt love. We ate tomato soup with grilled cheese, chickpea fritters and eggs Benedict. I have never had such simple food that tasted so complex. Our waitress, who I'm unsure of her name was so incredibly friendly and attentive (all of them were) and we were never for a moment left wanting. I would (and will) drive the 45 minutes to Kitsalano, just to eat here again.	{'funny': 0, 'useful': 0, 'cool': 0}	1/22/2019
p5thThuUITUjAy8gS3sPMw	VxN6DGNoAXwp7ayh1L01Vw	5	Wonderful experience! Never sat in front of an open kitchen at a restaurant. Seeing my food being prepared and plated was entertaining. I ordered the pulled pork Johnny cakes. It was delicious! <br><br>Super friendly staff!! I got to try their new menu item (brunch salad) with the compliments of the chef. He was soooo nice and funny! The salad had falafel with a curry dressing. Very unique and tasty!	{'funny': 0, 'useful': 0, 'cool': 0}	1/19/2019
p5thThuUITUjAy8gS3sPMw	jkkJFfj4DjME3FPrHZpIfA	4	Came here on a weekday during the winter holidays for lunch with a group of friends. Place was pretty much empty at 11 so we were able to get a table quickly but it fills up pretty quickly at closer the noon. The ambience was casual and the service was top notch. Our server was attentive, patient, and gave good recommendations on food. <br><br>Overall the food was on the saltier side. The appetizers and vegetables are small-medium sized and good for sharing. <br>Definitely recommend: <br>- Brussel sprouts: crispy brussel sprouts with a good crunch on the outside. Was not overly oily. Rest of the dishes were on the saltier side but this was seasoned perfectly.  Pistachios added a good crunnchhh <br>- king oyster mushrooms: a little heavy on the parmesan side for my personal taste but the mushrooms were very fresh  <br>Meh: <br>- Spaghetti & meatball (ducks): Wayyy too salty. The cream pasta sauce is pretty rich with good flavors but the flavors were overshadowed by the salt. The meatball was a slightly overcooked for duck meat and again very salty. I think if they made a few smaller meatballs instead of one large meatball, it may cook more evenly. <br>Drinks: <br>- Caesar was decent, pretty standard <br><br>Overall, a good experience and would go back again to try their brunch menu but beware of the salty dishes!	{'funny': 0, 'useful': 0, 'cool': 0}	1/1/2019
p5thThuUITUjAy8gS3sPMw	mXnWX3AvYa1FZlyMSf6RDw	4	This place never fails to deliver.  Our supper meal was delicious as always.  It was a fantastic Christmas meal - a present from my son. We dined on Gnocchi - roasted squash, squash puree, pumpkin seeds;<br>Smoked duck breast with walnut, raisins, mustard seed;<br>Grilled flat iron beef steak with black pepper jam & wild mushroom (the sauce was to die  for); and Pan seared Salmon.  Roasted Brussels sprouts for our vegetable side dish including Lemon meringue parfait & Smores brownie for dessert.  The evening started out with a delicious appetizer of <br>Chick pea fritters.  Service was great!	{'funny': 0, 'useful': 0, 'cool': 0}	12/24/2018
kajMc2fkWKdzKJ1M4pm47Q	e-vLCkyVHyNLtxK_kVLRng	4	Not much really to say, it is a great place to go for a walk, run or bike ride. <br>Still good in the rain too if you wear appropriate clothing, a definite staple when visiting Vancouver.	{'funny': 0, 'useful': 0, 'cool': 0}	9/26/2020
kajMc2fkWKdzKJ1M4pm47Q	jK-YUZdXyyq7K3QCW0UFwQ	5	Amazing park, a must visit when in town, went for a bike ride and the scenery was beautiful with views of the water alongside the ride, definitely recommend	{'funny': 0, 'useful': 0, 'cool': 0}	9/18/2020
kajMc2fkWKdzKJ1M4pm47Q	U1vl4SQzO3wTAWlYVnSjnw	5	I'm not even sure why this page would even have anything less than a 5 star option. Stanley Park is everything they say and more. I knew it had to be the first activity during my trip. Got up bright and early and started walking the seawall around 8am and only finished walking the whole thing around 2pm and yet there's still stuff I didn't see! It's just the most wonderful park and it's the ideal way to spend your day just strolling or biking or lounging by one of the beaches.	{'funny': 0, 'useful': 2, 'cool': 3}	9/18/2020
kajMc2fkWKdzKJ1M4pm47Q	WorvAdF6XKyNT-xMpCl9vw	5	This is the most beautiful place in the city. I've loved going there since I was a small child. Wonderful for getting into a good dose of nature while in Vancouver.	{'funny': 0, 'useful': 0, 'cool': 0}	9/12/2020
kajMc2fkWKdzKJ1M4pm47Q	vBKZQbUOm0B1_X__fzN3_w	5	Amazing - beautiful park and you can take your time walking or cycling the sea wall. Great way to spend an afternoon, or even just get a quick re-set.	{'funny': 0, 'useful': 1, 'cool': 0}	9/9/2020
kajMc2fkWKdzKJ1M4pm47Q	JenVxVmS0Rmsf1MOpZPtEA	5	Right now, so many detour points for cyclists. But I appreciated how they designed not to cross people's movements dut to Covid-19. <br><br>The steep to the Prospect point was lungs out experiment but worth enough view is waiting for you. Not only from the pass over the Lions Gate bridge, there is a small deck near the restaurant. (Keep walking the side street) <br>It's hidden gem spot to take a gorgeous picture.	{'funny': 0, 'useful': 0, 'cool': 0}	9/9/2020
kajMc2fkWKdzKJ1M4pm47Q	Uyr1FyAJvJ0ih5XFv_Z8TA	5	Love exploring the park! Been living in Vancouver for 10 years, still discovering new spots around this gem.	{'funny': 0, 'useful': 0, 'cool': 0}	9/1/2020
kajMc2fkWKdzKJ1M4pm47Q	YIrubJS8LsduLdG6bXeh8A	5	Nice view , perfect place to hang out with friends or for work out as well ! Gorgeous natural beauty to enjoy!	{'funny': 0, 'useful': 0, 'cool': 0}	8/19/2020
kajMc2fkWKdzKJ1M4pm47Q	VH174c3pwN4VeeclNrw6vw	5	A very nice park and a staple landmark in Vancouver.  A must see if you are visiting the city.	{'funny': 0, 'useful': 0, 'cool': 0}	7/28/2020
kajMc2fkWKdzKJ1M4pm47Q	sOfNgzFgpliNkCotJX4LqA	5	Best place for an outdoor run. It's about 10km to complete the outer ring<br><br>The scenery is absolutely amazing. Highly recommend for sunrise or sunset at any of the beaches in there	{'funny': 0, 'useful': 0, 'cool': 0}	7/27/2020
kajMc2fkWKdzKJ1M4pm47Q	Y3o7Z5nbI_UyIpmDsF6jIQ	5	Absolutely love Stanley Park.  It's iconic.  It's a gem.  It's a constant reminder of what Vancouver would be if it was left to the wild.  There are animals to watch, activities to do, beers to drink, and all sorts of ecology to get lost in.  It's perfect for walking, running, cycling, living your best Vancouver life.  Bring your dogs (leashed), bring your friends (at a safe social distance if they aren't in your exclusive social bubble), bring your running shoes, bring your beach towel, or come as you are!  The aquarium lives here, there are tennis courts, there's a brewery, it is a full on peninsula surrounded by ocean.  It is no wonder that Vancouver is so proud and possessive of this place.  If you're visiting Vancouver, go to Stanley Park.  If you live in Vancouver, go it Stanley Park.  Honestly blows my mind how unreal this park is.  I love everything about it.  Park is closed 10pm-6am	{'funny': 1, 'useful': 1, 'cool': 1}	7/26/2020
kajMc2fkWKdzKJ1M4pm47Q	3x4vYjuuqa0tseVeN3pZMQ	5	"Definitely my ""go-to"" when I want to enjoy the peaceful sounds of nature early in the morning - shortly after sunrise. I find that a meditative walk while sipping a hot beverage makes for a great start to the day. Added delights include nature's inhabitants; there are many animals to see if you are there at the right time. The smells, the fresh air and the few people that you'll pass by during morning exercise are friendly and warm. There is so much to do while strolling, cycling or even driving through the park. One of my favourite hot-spots in Vancouver."	{'funny': 0, 'useful': 0, 'cool': 0}	7/7/2020
kajMc2fkWKdzKJ1M4pm47Q	E0fzM9wjqHt3BLikUvtiXg	5	"Vancouverites are fortunate to have a park as beautiful as Stanley Park, and so close to downtown.  It's sort of like a mini ""central park"".  There are rumours that people live in the woods at Stanley Park.  I guess I wouldn't be surprised, but that never affected any of the visits I've had there.  There's a good range of things to do there from the Vancouver Aquarium, biking or walking the sea wall, visiting the various lookout points, etc.  It's somewhere that every tourist or visitor to Vancouver needs to explore."	{'funny': 0, 'useful': 0, 'cool': 1}	7/4/2020
kajMc2fkWKdzKJ1M4pm47Q	p0pLKtZoLu_yCBOOJq8lsw	5	Stanley Park is amazing!!! One of the best prks i. The world be it for s concert, a bike ride around the sea wall, a romantic walk through the woods or partying on 3rd beach at one of the best drum circles in the world on Tuesday nights. Not to forget the movie in the park and the pool! This is a world class park for a world class city.	{'funny': 0, 'useful': 1, 'cool': 0}	7/4/2020
kajMc2fkWKdzKJ1M4pm47Q	DuEHJugNqM_g6O5qLuvvUA	5	What can you say about Stanley Park?  Well it is one of Vancouver's most popular attractions.  Whenever people visit Van, they usually visit the park.  Really busy in the summer months with lots of people walking/rollerblading/biking the seawall.  It was a very different look right now with covid.   The road is half for bikes and half of cars now with orange cones separating the road.   The seawall itself is just for pedestrians now.  Inside the park there is also the aquarium.  There is pay parking in the park and as big as the park is in the summertime it can still be hard to find a spot....	{'funny': 0, 'useful': 0, 'cool': 1}	6/26/2020
kajMc2fkWKdzKJ1M4pm47Q	_fdgfOrm6DKtbAEwQWyp9g	5	Vancouvers best kept secret!! This little hole in the wall can be a fun time for all! There's even a water zoo for the damn kids.	{'funny': 0, 'useful': 0, 'cool': 0}	6/25/2020
kajMc2fkWKdzKJ1M4pm47Q	2Jb2JHbj4VQB8hPasdIlGw	5	beautiful trails along the seawall. I really enjoy going for walks around the seawall when I have a few hours to spare.	{'funny': 0, 'useful': 1, 'cool': 1}	6/18/2020
kajMc2fkWKdzKJ1M4pm47Q	9TIJAgN3m1KSE5gCXN8utQ	5	It's always nice to walk, drive or bike around Stanley park. <br>But parking it's just too expensive.	{'funny': 0, 'useful': 1, 'cool': 0}	6/18/2020
kajMc2fkWKdzKJ1M4pm47Q	xx7n-OkmHff9PqIxJ13d5w	5	I live near stanley park. Its a beautiful park and i can spend my days and even the evenings over here. It has the spectacular seawall and ample greenery. Its clean and is spacious. You can do multiple activities out here. Love it.	{'funny': 0, 'useful': 0, 'cool': 0}	6/17/2020
kajMc2fkWKdzKJ1M4pm47Q	7W7n-Wub7rJleVRaLiwN3A	5	For anyone new to Vancouver, this is a must see! I suggest going Denman and renting a bike. Do not use City of Vancouver SHAW bikes, I find they aren't as good and can't ride in the damaged side walks of our city.  One of the nicest spots is Prospect Point, you can overlook the inlet and see North Vancouver and Lions Gate Bridge.  Especially with COVID, bike riding has been a blast,	{'funny': 0, 'useful': 0, 'cool': 0}	6/9/2020
kajMc2fkWKdzKJ1M4pm47Q	uHL3xf2-XDveiToSl9rRXQ	3	Took a stroll through Stanley Park with friends while passing time before our lunch appointment. Have to pay for parking to pay attention to the time. Stopped to see the Hollow Tree, which is one of the points of interests. Walked the stretch by the water and back...nice way to get in some exercise and steps. At Lowden's lookout, can get a nice view of the Lions Gate Bridge. Not too crowded when we were there at the time. <br><br>Walking around, saw horse carriage and totem poles as well. <br>Interesting to walk around.	{'funny': 0, 'useful': 2, 'cool': 2}	5/17/2020
kajMc2fkWKdzKJ1M4pm47Q	LLbsuwyD48e0ga0v3yCmBw	5	Stanley Park is absolutely stunning and has so much to offer. Start on the seawall and got lost in the woods. On any given day, you can find raccoons, beavers, baby geese with their hissing parents, ducks, squirrels, many different birds (including Eagles). Every walk is different and even if I think I figured out all the paths, I can get lost (happily). <br><br>I love walking around the Lost Lagoon or Beaver Lake and then making my way into the woods for a different scene. People are friendlier in the woods and for the most part, pretty respectful (no garbage thrown on the ground).<br><br>The best part, it's free. And you get hella good pictures! Definitely a not-so-hidden treasure! Great for riding your bike, going for a run, or just a nice stroll!	{'funny': 0, 'useful': 4, 'cool': 0}	5/14/2020
kajMc2fkWKdzKJ1M4pm47Q	VKbb2kcwyummNJu6h_jwfQ	5	How can you give this place any less??? It is the best inner city park ever but it needs more events	{'funny': 0, 'useful': 0, 'cool': 0}	4/2/2020
kajMc2fkWKdzKJ1M4pm47Q	OS4I90fQ6PxkuqKhR_cACA	5	"As I was traveling throughout Canada, I had planned to stop at Stanley Park. It is a wonderful to spend an hour or two. I will never forget my time spent in this park. I especially loved the totem poles in the park. There is so much to see here. If you're coming to this area, make sure you put Stanley Park in your itinerary. It's ""must see""!"	{'funny': 8, 'useful': 19, 'cool': 22}	3/31/2020
kajMc2fkWKdzKJ1M4pm47Q	UUGSspGwa1CypT8BNTgebw	5	Stanley Park has almost 1k reviews on yelp and it has 5/5 stars, and I STILL think its underrated. <br><br>This park is the GOAT of parks. It is so scenic and serene. It's like a national park + play park + museum + botanical garden, all in one. I was only able to be here for 1/2 a day, which I spent biking the seawall and seeing the various landmarks, which are endless. If you are in Vancouver, it's where you need to visit, at least once. Grab a meal and have a picnic, do a scavenger hunt with the landmarks and see how many you can find, bike the seawall, mini golf if they are open, etc...The possibilities are endless	{'funny': 1, 'useful': 3, 'cool': 1}	3/24/2020
kajMc2fkWKdzKJ1M4pm47Q	WCx8aNSKkVd6r9qK5kaZLw	5	I absolutely love Stanley Park.  It's just as majestic as Central Park in New York City.  Both are these little pieces of safe haven in big bustling cities that we're privileged to have.  You can find great places to eat like the Teahouse in Stanley Park or Prospect Point.  Go and smell the roses at the beautiful blooming rose garden in June.  Or my personal favourite, stop by bright nights during the holiday season (by donation/hosted by the fire department) and gaze at the shimmering lights under the night sky.  I love driving through Stanley Park no matter what time of day it is, in the morning you can see everything around you (the ancient tree, the mermaid in the water statue, even some seals/sea lions) but at night it offers a peaceful serenity like you're millions of miles away from civilization and yet the hub of it all just a couple minutes beyond those shadowing trees you're driving past.  The Vancouver Aquarium is also conveniently located within the Park and is a must see for aqua lovers and families with small children.  To come visit or live in Vancouver and not take full advantage of Stanley Park is a crime that no one should commit.	{'funny': 0, 'useful': 0, 'cool': 0}	3/13/2020
kajMc2fkWKdzKJ1M4pm47Q	s3kRi7b8t2sdtYcsMbqlJA	4	It was nice to walk along the seawall but at the same time it was cold and windy.  Metered parking spots. There is a gift shop near the totem poles. I would of liked to explore more of the other sections but we just scratched the surface.	{'funny': 0, 'useful': 0, 'cool': 0}	3/7/2020
kajMc2fkWKdzKJ1M4pm47Q	1GnY7l-F6cE_XCxT6f_S0A	5	Love the view in summer , great location for bicycling around and enjoy the scenery. Great for walk too but make sire you are dressed for long walk and you have comfortable shoes on as the walk is LONG.	{'funny': 0, 'useful': 0, 'cool': 0}	3/7/2020
kajMc2fkWKdzKJ1M4pm47Q	p5HpeOySww6qbTYr_m6wOQ	5	Love this park. Its different and pleasant every time I come here.<br><br>Simply Amazing. Love it	{'funny': 0, 'useful': 1, 'cool': 0}	3/2/2020
kajMc2fkWKdzKJ1M4pm47Q	psvC7bj9A5Sn0NU3QVvE8Q	4	This was one of our destinations while we were in Vancouver for a few days.  We came here when it was raining and cold.  We walked where the bus dropped us off and headed towards the lighthouse.  There were a few people walking, running, and biking.  The view of Vancouver was nice for pictures even on a rainy day.  On the way to the lighthouse, we passed by this area with totem poles.  Next to those were bathrooms just in case you had to go the bathroom.  It was a good way to walk off the food we ate prior to coming here.  Overall, Stanley Park was good and worth checking out if you're in Vancouver.	{'funny': 0, 'useful': 1, 'cool': 0}	2/22/2020
kajMc2fkWKdzKJ1M4pm47Q	_HY0LwFlOrT47PciZyBlaQ	5	I don't know if it's the fact that I'm on vacation or it's just I haven't been to too many parks in SoCal<br>Maybe it's both, but Vancouver knows how to do the city parks.  Kids play places are clean, picturesque and great for families. Stanley Park is immense with a bike/jog/walk trail throughout the whole park.  <br><br>Only downside I see is paid parking along the streets, but you can pay with a credit card or cash.  <br><br>I highly recommend it here.	{'funny': 5, 'useful': 7, 'cool': 6}	2/21/2020
kajMc2fkWKdzKJ1M4pm47Q	iLrizhQLiN5zRC5ewgYRUg	4	Stanley Park is a great place to spend the afternoon. It houses a rose garden and the aquarium, as well as many statues and sites along the way such as the Nine O'Clock Gun, Brockton Point lighthouse, Little Mermaid, inuksuk, and the Lion's Gate Bridge.	{'funny': 0, 'useful': 1, 'cool': 2}	2/16/2020
kajMc2fkWKdzKJ1M4pm47Q	YfcXpAQtz0n84aqw_CtNvw	5	Stanley park is beautiful! Do not miss it if you're in the Vancouver area. We took an Uber and it's super easy getting there that way. There is a pickup area for Uber and taxis as well. The views all around are breathtaking. The air is so fresh and everything is so green. There are mountains to one side and city to another. It's the best of both worlds. <br><br>There was a mermaid right off Stanley park that you can only see sometimes depending if the water is high or low. The totem poles can't be missed, that was really cool. We also went to the lighthouse. There's so many places to sit or walk. If I lived in the area I would spend a lot of time walking around here. We could also see the seaplanes taking off and landing. At the totem pole area they have a gift shop, snacks and bathrooms.	{'funny': 0, 'useful': 0, 'cool': 1}	1/20/2020
kajMc2fkWKdzKJ1M4pm47Q	iEcyd01ZDveweUwhHT-2TA	5	Amazingly beautiful park! This park is so huge that you could (and we did) go multiple times and see very different weather, nature and animals. We have seen squirrels, otters and many different species of birds. We can't wait to visit again!	{'funny': 0, 'useful': 0, 'cool': 0}	1/5/2020
kajMc2fkWKdzKJ1M4pm47Q	9cLDcrTPS7iEZGF9nrmzWg	5	Love love love stably park!!!! It's so beautiful especially with the Christmas lights! You should defy check it out here! I'm obsessed . Everytime I come to Canada I come here, and this time I got to see their bright lights which were so beautiful and festive ! One of a kind experience especially with their train!	{'funny': 1, 'useful': 1, 'cool': 2}	12/29/2019
kajMc2fkWKdzKJ1M4pm47Q	xgusmaPusDD1OMf9W8gQLQ	5	Nice big park with lots of small nooks and crannies to explore.  The sea wall and view we're spectacular.  Never gets old regardless of weather	{'funny': 0, 'useful': 0, 'cool': 0}	12/20/2019
kajMc2fkWKdzKJ1M4pm47Q	yYBn_J_Oj1iYl4g3aOW5pw	5	Stanley Park is really beautiful and has many scenic views of the city. I lucked out on the weather when I visited Vancouver and had a short window of non-rainy weather, and took advantage by talking a nice stroll through the park. Saw the totem poles and eventually ended up at the Vancouver Aquarium.  If you have some time to spend and want to take a nice walk, I highly recommend Stanley Park.	{'funny': 0, 'useful': 0, 'cool': 0}	12/14/2019
kajMc2fkWKdzKJ1M4pm47Q	Ts9XlorVNAYykZpdapAtpQ	4	This is a huge park! You can drive, walk, or bicycle through it. I don't think we saw all of the park, but it reminded me of Central Park in New York based on how big it was and the amount of things to do in here. There are restaurants, playgrounds, trails, and even a miniature train. We were highly recommended this park by the locals in the area. We ended up driving through, since it was a rainy day, and there wasn't a lot of view to see due to the fog, but I'm sure on a sunny and clear day it has a spectacular view of the water. Don't forget to take a picture with the famous Hollow Tree!	{'funny': 0, 'useful': 3, 'cool': 4}	12/12/2019
